id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated
echelon-prime,prime,Echelon Prime,https://coin-images.coingecko.com/coins/images/29053/large/prime-logo-small-border_%282%29.png?1696528020,8.62,427742447,196,958561684,19297778.0,9.26,8.59,-0.2595385171934588,-2.92267,-15108646.169272304,-3.41168,49581512.8837,111111111.0,111111111.0,28.0,-69.18318,2024-03-18T05:26:22.707Z,1.19,623.86081,2023-05-25T01:50:17.283Z,,2024-11-19T19:24:36.309Z
bridged-usdc-polygon-pos-bridge,usdc.e,Bridged USDC (Polygon PoS Bridge),https://coin-images.coingecko.com/coins/images/33000/large/usdc.png?1700119918,0.999779,426224148,198,426224148,50365043.0,1.006,0.996865,-0.000355360087911927,-0.03553,-470317.3609762192,-0.11022,425922165.766765,425922165.766765,,1.028,-2.8585,2024-04-14T06:50:14.967Z,0.975633,2.33683,2024-02-28T17:40:28.349Z,,2024-11-19T19:24:33.007Z
quantixai,qai,QuantixAI,https://coin-images.coingecko.com/coins/images/36166/large/200px_Qai.png?1726228972,102.1,423714560,200,1020998940,4716201.0,102.24,97.89,4.14,4.22756,16883460.0,4.14999,4150000.0,10000000.0,10000000.0,105.74,-3.86092,2024-11-11T15:35:52.890Z,0.228366,44415.70876,2024-03-19T10:08:23.098Z,,2024-11-19T19:24:41.476Z
reserve-rights-token,rsr,Reserve Rights,https://coin-images.coingecko.com/coins/images/8365/large/RSR_Blue_Circle_1000.png?1721777856,0.00796614,421989637,201,797305468,32956436.0,0.00841933,0.00785801,-0.000196303180178978,-2.40496,-18434355.058989525,-4.18559,52926971422.0,100000000000.0,100000000000.0,0.117424,-93.21004,2021-04-16T17:45:02.062Z,0.00121354,557.00274,2020-03-16T11:09:08.151Z,"{'times': 6.24194870958741, 'currency': 'usd', 'percentage': 624.194870958741}",2024-11-19T19:24:41.968Z
ponke,ponke,PONKE,https://coin-images.coingecko.com/coins/images/33929/large/ponke.png?1703415326,0.766576,421601933,199,426142811,157727819.0,0.836512,0.688373,0.073587,10.61884,39688227.0,10.39194,549623853.6321399,555543595.816145,555555555.0,0.836512,-7.93283,2024-11-19T04:12:44.219Z,0.00927982,8199.2254,2024-01-03T19:05:58.444Z,,2024-11-19T19:24:41.409Z
wemix-token,wemix,WEMIX,https://coin-images.coingecko.com/coins/images/12998/large/wemixcoin_color_200.png?1696512788,1.003,415360866,202,535526420,8491665.0,1.047,0.938017,0.03214637,3.30955,13637986.0,3.39487,413379974.09369,532972447.841126,590000000.0,24.71,-95.93425,2021-11-21T17:33:44.178Z,0.128398,682.50336,2021-06-22T12:52:49.089Z,,2024-11-19T19:24:37.740Z
usdb,usdb,USDB,https://coin-images.coingecko.com/coins/images/35595/large/65c67f0ebf2f6a1bd0feb13c_usdb-icon-yellow.png?1709255427,1.006,408850379,203,408850379,15910756.0,1.017,0.981321,0.01192249,1.19916,5786751.0,1.43569,406046631.5607005,406046631.5607005,,1.07,-5.84478,2024-03-06T08:40:47.967Z,0.889651,13.20361,2024-08-05T01:16:51.140Z,,2024-11-19T19:24:36.607Z
iotex,iotx,IoTeX,https://coin-images.coingecko.com/coins/images/3334/large/Token_Icon_Token_Icon.png?1727899869,0.04312008,407499859,204,407499860,21959194.0,0.0443793,0.04220204,-0.001075374188780579,-2.43322,-14475746.621141315,-3.43047,9441369057.0,9441369062.0,10000000000.0,0.255593,-83.10895,2021-11-13T16:54:18.643Z,0.00121576,3451.05828,2020-03-13T02:29:47.597Z,,2024-11-19T19:24:38.603Z
sweth,sweth,Swell Ethereum,https://coin-images.coingecko.com/coins/images/30326/large/_lB7zEtS_400x400.jpg?1696529227,3350.94,406815456,205,406826798,2551381.0,3452.86,3306.68,16.23,0.48679,-170995.80492776632,-0.04202,121323.095741077,121326.478319651,,4273.24,-21.55648,2024-03-12T00:20:37.288Z,1535.26,118.33964,2023-10-12T17:25:37.017Z,,2024-11-19T19:24:35.436Z
l2-standard-bridged-weth-blast,weth,L2 Standard Bridged WETH (Blast),https://coin-images.coingecko.com/coins/images/39727/large/weth.png?1723758119,3131.45,406485052,206,406485052,4109214.0,3235.03,3077.03,25.82,0.8314,-4159478.8623456955,-1.01291,129563.128836609,129563.128836609,,3410.45,-8.00887,2024-11-12T09:01:13.336Z,2167.33,44.75473,2024-09-06T21:14:57.012Z,,2024-11-19T19:24:39.547Z
gigachad-2,giga,Gigachad,https://coin-images.coingecko.com/coins/images/34755/large/IMG_0015.png?1705957165,0.04222661,405747762,209,405747762,16831217.0,0.04393908,0.03633192,0.00030353,0.72401,2264762.0,0.5613,9604136902.35,9604136902.35,10000000000.0,0.07644,-45.65282,2024-11-06T06:05:27.016Z,1.244e-05,333790.34886,2024-02-06T19:23:17.592Z,,2024-11-19T19:24:37.449Z
layerzero,zro,LayerZero,https://coin-images.coingecko.com/coins/images/28206/large/ftxG9_TJ_400x400.jpeg?1696527208,3.64,404944834,207,3643134822,119482488.0,3.85,3.59,-0.08030869474839174,-2.15983,-10030613.16326803,-2.41716,111152854.20763355,1000000000.0,1000000000.0,5.53,-34.4795,2024-07-22T12:00:47.926Z,2.48,46.15613,2024-06-27T07:51:29.088Z,,2024-11-19T19:24:40.342Z
bazaars,bzr,Bazaars,https://coin-images.coingecko.com/coins/images/26392/large/bazaars_logo-color-black-icon.png?1696525469,6.62,404369713,208,3676126303,303077.0,6.78,6.51,0.063126,0.96324,3757443.0,0.93793,61110479.3364244,555555555.0,555555555.0,10.15,-34.98672,2024-05-27T15:46:20.111Z,0.599169,1001.21704,2023-07-12T17:40:51.991Z,,2024-11-19T19:24:30.579Z
zilliqa,zil,Zilliqa,https://coin-images.coingecko.com/coins/images/2687/large/Zilliqa-logo.png?1696503475,0.02099727,402114659,210,416492984,55288191.0,0.02155539,0.02038773,0.00058453,2.86354,6573006.0,1.66177,19178413422.0745,19864171727.9049,21000000000.0,0.255376,-91.78736,2021-05-06T17:33:45.940Z,0.00239616,775.27978,2020-03-13T02:22:55.161Z,"{'times': -0.20983208275198856, 'currency': 'eth', 'percentage': -20.983208275198855}",2024-11-19T19:24:41.439Z
non-playable-coin,npc,Non-Playable Coin,https://coin-images.coingecko.com/coins/images/31193/large/NPC_200x200.png?1696530021,0.04973576,400651797,213,400651797,12399569.0,0.057415,0.04911101,-0.005190528589000327,-9.44999,-42952904.37767053,-9.6827,8050126520.0,8050126520.0,8050126520.0,0.066169,-25.78309,2024-11-18T08:46:10.128Z,4.561e-05,107565.59661,2023-08-13T12:00:49.550Z,,2024-11-19T19:24:40.448Z
hashnote-usyc,usyc,Hashnote USYC,https://coin-images.coingecko.com/coins/images/51054/large/Hashnote_SDYC_200x200.png?1730370965,1.063,399361299,212,399361299,42382.0,1.078,1.057,0.00499306,0.47211,1555524.0,0.39103,375525781.512949,375525781.512949,,1.089,-2.50804,2024-11-06T02:36:07.561Z,1.04,2.05094,2024-11-13T19:22:29.686Z,,2024-11-19T19:24:38.166Z
trust-wallet-token,twt,Trust Wallet,https://coin-images.coingecko.com/coins/images/11085/large/Trust.png?1696511026,0.950435,396569043,214,951804005,25717307.0,0.973336,0.939322,0.00574929,0.60859,-578507.2443655133,-0.14567,416649900.0,1000000000.0,,2.72,-65.0136,2022-12-11T23:25:46.205Z,0.00277641,34186.99207,2020-06-09T09:15:06.983Z,,2024-11-19T19:24:36.879Z
osmosis,osmo,Osmosis,https://coin-images.coingecko.com/coins/images/16724/large/osmo.png?1696516298,0.569904,395986273,215,568766877,27850238.0,0.586644,0.533938,0.03533002,6.60901,23775972.0,6.38778,694694778.025157,997810799.45286,1000000000.0,11.25,-94.93811,2022-03-04T05:12:18.707Z,0.224523,153.61122,2023-10-19T17:45:36.695Z,,2024-11-19T19:24:40.927Z
zerebro,zerebro,Zerebro,https://coin-images.coingecko.com/coins/images/51289/large/zerebro_2.png?1730588883,0.398887,394701100,211,394701100,73283434.0,0.471782,0.219993,0.162603,68.81703,174192310.0,78.99563,999972330.554465,999972330.554465,1000000000.0,0.471782,-13.75295,2024-11-19T12:00:51.955Z,0.00580864,6905.04071,2024-11-03T08:34:49.111Z,,2024-11-19T19:24:40.414Z
origintrail,trac,OriginTrail,https://coin-images.coingecko.com/coins/images/1877/large/TRAC.jpg?1696502873,0.96545,392305300,216,483030110,5980584.0,0.967434,0.859235,0.095622,10.99318,38096649.0,10.75543,406087831.602,500000000.0,500000000.0,3.5,-72.43565,2021-11-03T18:09:57.627Z,0.00385262,24976.81785,2020-03-13T02:24:12.031Z,"{'times': 8.6544963388839, 'currency': 'usd', 'percentage': 865.44963388839}",2024-11-19T19:24:40.864Z
stader-ethx,ethx,Stader ETHx,https://coin-images.coingecko.com/coins/images/30870/large/staderx.png?1696529717,3265.9,391362023,217,391362023,2089616.0,3334.53,3229.76,30.36,0.93848,3289895.0,0.84775,119753.522235715,119753.522235715,,4143.4,-21.77161,2024-03-13T08:36:12.483Z,1537.24,110.85249,2023-10-12T17:37:32.660Z,,2024-11-19T19:24:35.279Z
usual-usd,usd0,Usual USD,https://coin-images.coingecko.com/coins/images/38272/large/USD0LOGO.png?1716962811,1.001,390965902,218,390965902,25096904.0,1.009,0.995238,0.00260417,0.26093,16905620.0,4.51949,390372947.798485,390372947.798485,,1.33,-24.6783,2024-07-12T08:28:59.311Z,0.976542,2.25264,2024-08-05T06:27:12.976Z,,2024-11-19T19:24:40.817Z
livepeer,lpt,Livepeer,https://coin-images.coingecko.com/coins/images/7137/large/badge-logo-circuit-green.png?1719357686,10.84,389814185,219,389814185,51413487.0,11.07,10.59,0.03443069,0.31863,-2514417.3030866385,-0.6409,35961996.1564154,35961996.1564154,35961996.1564154,99.03,-89.04858,2021-11-09T16:58:44.554Z,0.354051,2963.10658,2019-10-26T22:59:09.500Z,,2024-11-19T19:24:39.529Z
celo,celo,Celo,https://coin-images.coingecko.com/coins/images/11090/large/InjXBNx9_400x400.jpg?1696511031,0.701858,388879125,220,702159039,111877916.0,0.71806,0.683229,0.01862852,2.72654,6877867.0,1.80048,553833395.0,1000000000.0,1000000000.0,9.82,-92.84827,2021-08-30T14:25:09.929Z,0.362124,93.96469,2024-08-05T11:34:55.519Z,,2024-11-19T19:24:33.407Z
holotoken,hot,Holo,https://coin-images.coingecko.com/coins/images/3348/large/Holologo_Profile.png?1696504052,0.00215505,382742016,221,382742016,24798839.0,0.00218284,0.0020744,8.064e-05,3.88742,7678565.0,2.04727,177619433541.141,177619433541.141,,0.03126682,-93.10683,2021-04-05T16:04:52.608Z,0.0002202,878.78512,2020-03-13T02:23:01.612Z,"{'times': 2.029768682704838, 'currency': 'eth', 'percentage': 202.97686827048378}",2024-11-19T19:24:38.701Z
jito-governance-token,jto,Jito,https://coin-images.coingecko.com/coins/images/33228/large/jto.png?1701137022,2.91,381786907,223,2915004204,135587339.0,3.02,2.82,0.00593361,0.2041,-40777.60255730152,-0.01068,130973021.0,1000000000.0,,6.01,-51.95316,2023-12-07T16:04:48.717Z,1.45,98.94174,2024-01-08T03:34:43.146Z,,2024-11-19T19:24:38.933Z
baby-doge-coin,babydoge,Baby Doge Coin,https://coin-images.coingecko.com/coins/images/16125/large/babydoge.jpg?1696515731,2.353e-09,380366553,222,989337414,19646338.0,2.377e-09,2.27e-09,7.909e-11,3.47867,12206307.0,3.31549,1.6147570092008634e+17,4.2e+17,4.2e+17,6.345e-09,-62.88857,2022-01-16T20:24:43.758Z,9.4771e-11,2384.54257,2021-06-09T02:48:21.787Z,,2024-11-19T19:24:30.712Z
amp-token,amp,Amp,https://coin-images.coingecko.com/coins/images/12409/large/amp-200x200.png?1696512231,0.00467854,377302315,224,465860039,31298444.0,0.00483702,0.00461285,-9.871603657865e-06,-0.21055,-1686488.9591873884,-0.445,80722574661.2867,99669205039.99,99669205039.99,0.120813,-96.1294,2021-06-16T16:03:41.147Z,0.00140933,231.80036,2023-10-12T17:40:43.384Z,,2024-11-19T19:24:30.601Z
compound-wrapped-btc,cwbtc,cWBTC,https://coin-images.coingecko.com/coins/images/10823/large/cwbtc.png?1696510780,1884.79,374726735,225,374726735,0.0,1886.21,1802.95,80.78,4.47771,13335805.0,3.69013,198816.63007939,198816.63007939,,1886.21,-0.07576,2024-11-19T19:15:38.573Z,91.15,1967.76142,2020-03-16T11:09:17.436Z,,2024-11-19T19:20:27.714Z
zetachain,zeta,ZetaChain,https://coin-images.coingecko.com/coins/images/26718/large/Twitter_icon.png?1696525788,0.720635,373807170,226,1515861233,52569566.0,0.735244,0.705037,0.0138555,1.96037,4846365.0,1.31352,517854167.0,2100000000.0,2100000000.0,2.85,-74.79843,2024-02-15T20:45:12.099Z,0.344857,108.52889,2024-08-05T11:41:28.527Z,,2024-11-19T19:24:41.041Z
drift-protocol,drift,Drift Protocol,https://coin-images.coingecko.com/coins/images/37509/large/DRIFT.png?1715842607,1.44,373147128,228,1448100664,142599175.0,1.57,1.43,-0.05181651653034013,-3.46243,-15034674.518845618,-3.8731,257680379.303234,1000000000.0,1000000000.0,2.6,-44.37586,2024-11-09T01:41:24.471Z,0.100002,1348.58384,2024-05-16T10:01:32.623Z,,2024-11-19T19:24:36.092Z
degen-base,degen,Degen (Base),https://coin-images.coingecko.com/coins/images/34515/large/android-chrome-512x512.png?1706198225,0.02172498,372903959,227,803970263,115435599.0,0.02469143,0.02167007,-0.000431209977140697,-1.94623,-10135506.797786891,-2.64607,17145837963.22,36965935954.0,36965935954.0,0.064543,-66.15998,2024-03-31T20:22:27.147Z,2.255e-05,96751.76954,2024-01-15T05:47:46.931Z,,2024-11-19T19:24:34.825Z
apu-s-club,apu,Apu Apustaja,https://coin-images.coingecko.com/coins/images/35986/large/200x200.png?1710308147,0.00114382,372762435,229,386488289,9690817.0,0.00126376,0.00111908,-9.5456937898064e-05,-7.70262,-31887058.408762515,-7.88017,325892256217.1226,337892257217.1226,420690000000.0,0.00146564,-22.91869,2024-11-18T07:01:14.190Z,1.88e-06,60069.90621,2024-03-22T07:40:49.889Z,,2024-11-19T19:24:30.256Z
golem,glm,Golem,https://coin-images.coingecko.com/coins/images/542/large/Golem_Submark_Positive_RGB.png?1696501761,0.370051,370337809,230,370337809,53501939.0,0.399539,0.36098,0.00907073,2.51281,7393665.0,2.03714,1000000000.0,1000000000.0,,1.32,-72.03613,2018-04-13T09:13:22.739Z,0.00913753,3952.81482,2016-12-12T00:00:00.000Z,"{'times': 36.00505928751778, 'currency': 'usd', 'percentage': 3600.505928751778}",2024-11-19T19:24:39.094Z
binance-peg-busd,busd,Binance-Peg BUSD,https://coin-images.coingecko.com/coins/images/31273/large/new_binance-peg-busd.png?1696530096,1.0,368629736,232,368629736,11991215.0,1.009,0.997072,0.00133148,0.13331,1383367.0,0.37669,367662861.87568,367662861.87568,,1.064,-6.08422,2023-10-23T22:45:26.927Z,0.954278,4.71651,2023-11-21T17:49:36.929Z,,2024-11-19T19:24:35.553Z
0x,zrx,0x Protocol,https://coin-images.coingecko.com/coins/images/863/large/0x.png?1696501996,0.433639,368219182,233,434017768,145987224.0,0.473488,0.429794,-0.012050844018589805,-2.70386,-10331679.336830795,-2.72927,848396562.906836,1000000000.0,1000000000.0,2.5,-82.61468,2018-01-13T00:00:00.000Z,0.120667,259.7524,2020-03-13T02:27:49.563Z,"{'times': 8.03414120736092, 'currency': 'usd', 'percentage': 803.4141207360918}",2024-11-19T19:24:42.097Z
ethereum-pow-iou,ethw,EthereumPoW,https://coin-images.coingecko.com/coins/images/26997/large/logo-clear.png?1696526049,3.41,368199555,231,368199555,17110604.0,3.54,3.37,0.01588611,0.46805,-21638.70148962736,-0.00588,107818717.04993,107818717.04993,,58.54,-94.19034,2022-09-03T00:10:33.722Z,1.17,190.89788,2023-10-11T18:16:44.520Z,,2024-11-19T19:24:36.941Z
staked-frax-ether,sfrxeth,Staked Frax Ether,https://coin-images.coingecko.com/coins/images/28285/large/sfrxETH_icon.png?1696527285,3473.49,366159075,234,366159075,1015654.0,3543.42,3408.94,26.7,0.77473,1727916.0,0.47414,105330.215778051,105330.215778051,,7545.09,-54.10277,2023-02-16T07:51:36.849Z,1147.58,201.76338,2022-12-23T11:50:57.675Z,,2024-11-19T19:24:35.197Z
rune-pups,pups,PUPS•WORLD•PEACE,https://coin-images.coingecko.com/coins/images/37159/large/pups.jpeg?1713501045,0.359517,364662776,235,364662776,4585615.0,0.393261,0.34009,0.01234354,3.55544,16309442.0,4.68187,1000000000.0,1000000000.0,1000000000.0,3.87,-90.71571,2024-07-01T22:41:32.511Z,0.02136184,1583.03224,2024-09-17T01:04:18.292Z,,2024-11-19T19:24:41.677Z
siacoin,sc,Siacoin,https://coin-images.coingecko.com/coins/images/289/large/siacoin.png?1696501638,0.00620852,359058230,236,359241758,156998984.0,0.00672494,0.0057002,0.00047679,8.3184,28197251.0,8.52239,57740361722.8284,57769875000.0,,0.092868,-93.30034,2018-01-06T00:00:00.000Z,1.262e-05,49196.4877,2015-12-28T00:00:00.000Z,"{'times': -0.6848379138917674, 'currency': 'btc', 'percentage': -68.48379138917674}",2024-11-19T19:24:34.877Z
enjincoin,enj,Enjin Coin,https://coin-images.coingecko.com/coins/images/1102/large/Symbol_Only_-_Purple.png?1709725966,0.202281,359030695,237,374551702,63460313.0,0.214828,0.2008,-0.001394092826219273,-0.68447,-8012951.74783659,-2.18311,1773464016.92525,1850131408.75865,,4.82,-95.80545,2021-11-25T09:53:41.955Z,0.01865964,983.3501,2017-11-12T00:00:00.000Z,,2024-11-19T19:24:38.062Z
polygon-bridged-wbtc-polygon-pos,wbtc,Polygon Bridged WBTC (Polygon POS),https://coin-images.coingecko.com/coins/images/39530/large/wbtc.png?1722809402,93545.0,356549291,238,356549291,15931853.0,93568.0,89880.0,3528.45,3.91977,13018914.0,3.78974,3808.42540956,3808.42540956,,93568.0,-0.18017,2024-11-19T18:31:10.049Z,49937.0,87.03355,2024-08-05T13:19:56.346Z,,2024-11-19T19:24:41.361Z
dogs-2,dogs,Dogs,https://coin-images.coingecko.com/coins/images/39699/large/dogs_logo_200x200.png?1723687163,0.00068528,354524851,240,377336562,503905336.0,0.00076542,0.0006759,9.38e-06,1.38849,3655040.0,1.04171,516750000000.0,550000000000.0,550000000000.0,0.00163299,-58.01542,2024-08-28T10:10:46.492Z,0.00047328,44.8627,2024-11-04T22:02:16.570Z,,2024-11-19T19:24:36.149Z
polymesh,polyx,Polymesh,https://coin-images.coingecko.com/coins/images/23496/large/Polymesh-symbol.png?1696522706,0.319159,353674426,239,353674426,172747888.0,0.374476,0.316429,0.00188485,0.59408,2010264.0,0.57164,1108136997.17634,1108136997.17634,,0.748771,-57.26237,2024-03-31T21:30:42.403Z,0.099854,220.47485,2023-09-11T19:46:51.485Z,,2024-11-19T19:24:41.451Z
dash,dash,Dash,https://coin-images.coingecko.com/coins/images/19/large/dash-logo.png?1696501423,29.27,352508744,241,554356042,63336729.0,30.01,28.83,0.314634,1.08675,5219343.0,1.50288,12031014.2327035,18920000.0,,1493.59,-98.03785,2017-12-20T00:00:00.000Z,0.213899,13601.07073,2014-02-14T00:00:00.000Z,,2024-11-19T19:24:34.869Z
dymension,dym,Dymension,https://coin-images.coingecko.com/coins/images/34182/large/dym.png?1704253006,1.63,350624470,242,1631303430,32031871.0,1.74,1.6,0.00585305,0.36041,3455929.0,0.99546,214935164.0,1000000000.0,,8.5,-80.92173,2024-02-14T14:29:43.198Z,0.972884,66.73349,2024-08-05T06:26:17.654Z,,2024-11-19T19:24:36.163Z
benqi-liquid-staked-avax,savax,BENQI Liquid Staked AVAX,https://coin-images.coingecko.com/coins/images/23657/large/savax_blue.png?1696522860,40.82,348701155,243,348701155,4868020.0,41.62,39.44,0.424572,1.05113,6611495.0,1.93268,8541460.23433221,8541460.23433221,,103.55,-60.77271,2022-04-02T13:44:54.612Z,9.25,339.20062,2023-09-14T12:26:14.318Z,,2024-11-19T19:24:30.757Z
ankr,ankr,Ankr Network,https://coin-images.coingecko.com/coins/images/4324/large/U85xTl2.png?1696504928,0.03457117,345772480,244,345772480,45694874.0,0.03550478,0.03294722,0.00162396,4.92896,12364312.0,3.70846,10000000000.0,10000000000.0,10000000000.0,0.213513,-83.79762,2021-04-16T19:44:04.474Z,0.00070728,4791.14749,2020-03-13T02:24:03.563Z,"{'times': 4.23805674551113, 'currency': 'usd', 'percentage': 423.80567455111304}",2024-11-19T19:24:30.721Z
liquid-staked-ethereum,lseth,Liquid Staked ETH,https://coin-images.coingecko.com/coins/images/28848/large/LsETH-receipt-token-circle.png?1696527824,3332.78,344225298,245,344225298,38281.0,3410.26,3270.21,11.76,0.35419,2393504.0,0.7002,103223.376742792,103223.376742792,,4264.83,-22.05833,2024-03-12T00:25:57.696Z,1384.61,140.0737,2023-03-10T11:26:12.210Z,,2024-11-19T19:24:39.140Z
just,jst,JUST,https://coin-images.coingecko.com/coins/images/11095/large/JUST.jpg?1696511035,0.03444032,341195061,246,341195061,42739505.0,0.03497972,0.03411971,4.89e-05,0.14218,-452683.54427725077,-0.1325,9900000000.0,9900000000.0,9900000000.0,0.193254,-82.16259,2021-04-05T04:34:23.454Z,0.00476275,623.77422,2020-05-09T06:08:54.872Z,,2024-11-19T19:24:38.798Z
pumpbtc,pumpbtc,pumpBTC,https://coin-images.coingecko.com/coins/images/39232/large/200pxPumpBTCLogo.png?1721227861,93099.0,338980001,247,338980001,1595.81,93287.0,88912.0,4187.06,4.70923,13024411.0,3.99576,3662.40891146,3662.40891146,,93287.0,-0.75232,2024-11-19T19:01:08.852Z,48890.0,89.37272,2024-08-05T13:31:21.320Z,,2024-11-19T19:24:41.100Z
ether-fi,ethfi,Ether.fi,https://coin-images.coingecko.com/coins/images/35958/large/etherfi.jpeg?1710254562,1.63,338223335,248,1629598869,197966977.0,1.7,1.6,0.01170705,0.7236,689142.0,0.20417,207550055.0,1000000000.0,1000000000.0,8.53,-81.05853,2024-03-27T23:14:46.721Z,1.097,47.22219,2024-08-05T11:31:39.214Z,,2024-11-19T19:24:37.290Z
kusama,ksm,Kusama,https://coin-images.coingecko.com/coins/images/9568/large/m4zRhP5e_400x400.jpg?1696509648,21.33,335369234,250,335376116,29677087.0,22.22,20.95,-0.135353314924604,-0.63069,-5671471.484121919,-1.66299,15739236.4657285,15739559.450015,,621.71,-96.5718,2021-05-18T05:04:41.858Z,0.876572,2331.43559,2020-01-14T19:20:20.768Z,,2024-11-19T19:24:39.614Z
qtum,qtum,Qtum,https://coin-images.coingecko.com/coins/images/684/large/Qtum_Logo_blue_CG.png?1696501874,3.15,332667396,251,340295772,33347930.0,3.33,3.1,-0.028995893111374738,-0.91142,-2381375.2277227044,-0.71075,105405362.0,107822406.0,,100.22,-96.85082,2018-01-06T00:00:00.000Z,0.783142,303.02209,2020-03-13T02:22:57.149Z,"{'times': 9.5079729731281, 'currency': 'usd', 'percentage': 950.79729731281}",2024-11-19T19:24:41.571Z
